10289,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wyoming,306,58.9
1700,Alzheimer's disease (G30),Alzheimer's disease,Rhode Island,297,20.4
1718,Alzheimer's disease (G30),Alzheimer's disease,South Carolina,1364,34.1
1736,Alzheimer's disease (G30),Alzheimer's disease,South Dakota,329,31
1754,Alzheimer's disease (G30),Alzheimer's disease,Tennessee,2115,36.3
1772,Alzheimer's disease (G30),Alzheimer's disease,Texas,4887,27.9
1790,Alzheimer's disease (G30),Alzheimer's disease,United States,72432,23.7
1808,Alzheimer's disease (G30),Alzheimer's disease,Utah,390,22.7
1826,Alzheimer's disease (G30),Alzheimer's disease,Vermont,186,26.5
1844,Alzheimer's disease (G30),Alzheimer's disease,Virginia,1574,23.2
1862,Alzheimer's disease (G30),Alzheimer's disease,Washington,2470,39.3
1880,Alzheimer's disease (G30),Alzheimer's disease,West Virginia,496,22.8
1898,Alzheimer's disease (G30),Alzheimer's disease,Wisconsin,1596,24.4
1916,Alzheimer's disease (G30),Alzheimer's disease,Wyoming,112,22.7
1934,Malignant neoplasms (C00-C97),Cancer,Alabama,9899,199.4
1952,Malignant neoplasms (C00-C97),Cancer,Alaska,790,177.8
1970,Malignant neoplasms (C00-C97),Cancer,Arizona,9919,160
1988,Malignant neoplasms (C00-C97),Cancer,Arkansas,6177,196.7
2006,Malignant neoplasms (C00-C97),Cancer,California,54140,164.5
2024,Malignant neoplasms (C00-C97),Cancer,Colorado,6550,157.5
2042,Malignant neoplasms (C00-C97),Cancer,Connecticut,7044,175.5
2060,Malignant neoplasms (C00-C97),Cancer,Delaware,1780,190.7
2078,Malignant neoplasms (C00-C97),Cancer,District of Columbia,1178,210.5
2096,Malignant neoplasms (C00-C97),Cancer,Florida,40415,174.6
2114,Malignant neoplasms (C00-C97),Cancer,Georgia,14474,184
2132,Malignant neoplasms (C00-C97),Cancer,Hawaii,2171,147.8
2150,Malignant neoplasms (C00-C97),Cancer,Idaho,2306,163.2
2168,Malignant neoplasms (C00-C97),Cancer,Illinois,24084,188.7
2186,Malignant neoplasms (C00-C97),Cancer,Indiana,12903,197.5
2204,Malignant neoplasms (C00-C97),Cancer,Iowa,6359,179
2222,Malignant neoplasms (C00-C97),Cancer,Kansas,5343,180.1
2240,Malignant neoplasms (C00-C97),Cancer,Kentucky,9394,212
2258,Malignant neoplasms (C00-C97),Cancer,Louisiana,8853,206.1
2276,Malignant neoplasms (C00-C97),Cancer,Maine,3089,192.7
2294,Malignant neoplasms (C00-C97),Cancer,Maryland,10350,187
2312,Malignant neoplasms (C00-C97),Cancer,Massachusetts,13407,187.5
2330,Malignant neoplasms (C00-C97),Cancer,Michigan,20192,190.5
2348,Malignant neoplasms (C00-C97),Cancer,Minnesota,9079,170.7
2366,Malignant neoplasms (C00-C97),Cancer,Mississippi,6236,212.7
2384,Malignant neoplasms (C00-C97),Cancer,Missouri,12519,195.8
2402,Malignant neoplasms (C00-C97),Cancer,Montana,1943,177.9
2420,Malignant neoplasms (C00-C97),Cancer,Nebraska,3430,176.6
2438,Malignant neoplasms (C00-C97),Cancer,Nevada,4226,184.5
2456,Malignant neoplasms (C00-C97),Cancer,New Hampshire,2534,183.9
2474,Malignant neoplasms (C00-C97),Cancer,New Jersey,17180,183
2492,Malignant neoplasms (C00-C97),Cancer,New Mexico,3147,158.5
2510,Malignant neoplasms (C00-C97),Cancer,New York,35284,170.9
2528,Malignant neoplasms (C00-C97),Cancer,North Carolina,17318,191.4
2546,Malignant neoplasms (C00-C97),Cancer,North Dakota,1387,180.2
2564,Malignant neoplasms (C00-C97),Cancer,Ohio,24975,197.3
2582,Malignant neoplasms (C00-C97),Cancer,Oklahoma,7491,195.2
2600,Malignant neoplasms (C00-C97),Cancer,Oregon,7309,180.9
2618,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,29172,190.5
2636,Malignant neoplasms (C00-C97),Cancer,Rhode Island,2250,181.4
2654,Malignant neoplasms (C00-C97),Cancer,South Carolina,8853,194.7
2672,Malignant neoplasms (C00-C97),Cancer,South Dakota,1570,173.1
2690,Malignant neoplasms (C00-C97),Cancer,Tennessee,13051,204.6
2708,Malignant neoplasms (C00-C97),Cancer,Texas,34939,176.1
2726,Malignant neoplasms (C00-C97),Cancer,United States,559888,181.8
2744,Malignant neoplasms (C00-C97),Cancer,Utah,2615,139.9
2762,Malignant neoplasms (C00-C97),Cancer,Vermont,1214,172.6
2780,Malignant neoplasms (C00-C97),Cancer,Virginia,13829,185.3
2798,Malignant neoplasms (C00-C97),Cancer,Washington,11055,175.3
2816,Malignant neoplasms (C00-C97),Cancer,West Virginia,4613,203.6
2834,Malignant neoplasms (C00-C97),Cancer,Wisconsin,10925,179.9
2852,Malignant neoplasms (C00-C97),Cancer,Wyoming,927,174.6
2870,Chronic lower respiratory diseases (J40-J47),CLRD,Alabama,2309,47.6
2888,Chronic lower respiratory diseases (J40-J47),CLRD,Alaska,140,37.8
2906,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,2799,46
2924,Chronic lower respiratory diseases (J40-J47),CLRD,Arkansas,1498,48.1
2942,Chronic lower respiratory diseases (J40-J47),CLRD,California,12829,40.1
2960,Chronic lower respiratory diseases (J40-J47),CLRD,Colorado,1932,49.3
2978,Chronic lower respiratory diseases (J40-J47),CLRD,Connecticut,1458,35
2996,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,344,37.9
3014,Chronic lower respiratory diseases (J40-J47),CLRD,District of Columbia,126,23.1
3032,Chronic lower respiratory diseases (J40-J47),CLRD,Florida,8912,37.5
3050,Chronic lower respiratory diseases (J40-J47),CLRD,Georgia,3387,46.3
3068,Chronic lower respiratory diseases (J40-J47),CLRD,Hawaii,293,20
3086,Chronic lower respiratory diseases (J40-J47),CLRD,Idaho,644,46.9
3104,Chronic lower respiratory diseases (J40-J47),CLRD,Illinois,4731,37.3
3122,Chronic lower respiratory diseases (J40-J47),CLRD,Indiana,3291,51
3140,Chronic lower respiratory diseases (J40-J47),CLRD,Iowa,1655,45.2
3158,Chronic lower respiratory diseases (J40-J47),CLRD,Kansas,1501,49.9
3176,Chronic lower respiratory diseases (J40-J47),CLRD,Kentucky,2407,55.6
3194,Chronic lower respiratory diseases (J40-J47),CLRD,Louisiana,1687,40.8
3212,Chronic lower respiratory diseases (J40-J47),CLRD,Maine,783,49.1
3230,Chronic lower respiratory diseases (J40-J47),CLRD,Maryland,1832,34.4
3248,Chronic lower respiratory diseases (J40-J47),CLRD,Massachusetts,2535,34.8
3266,Chronic lower respiratory diseases (J40-J47),CLRD,Michigan,4474,42.8
3284,Chronic lower respiratory diseases (J40-J47),CLRD,Minnesota,1770,33.2
3302,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,1378,48.4
3320,Chronic lower respiratory diseases (J40-J47),CLRD,Missouri,3017,47.4
3338,Chronic lower respiratory diseases (J40-J47),CLRD,Montana,579,53.3
3356,Chronic lower respiratory diseases (J40-J47),CLRD,Nebraska,878,44.4
3374,Chronic lower respiratory diseases (J40-J47),CLRD,Nevada,1066,50.3
3392,Chronic lower respiratory diseases (J40-J47),CLRD,New Hampshire,603,44.9
3410,Chronic lower respiratory diseases (J40-J47),CLRD,New Jersey,2862,30.5
3428,Chronic lower respiratory diseases (J40-J47),CLRD,New Mexico,888,46.5
3446,Chronic lower respiratory diseases (J40-J47),CLRD,New York,6329,30.5
3464,Chronic lower respiratory diseases (J40-J47),CLRD,North Carolina,4017,45.8
3482,Chronic lower respiratory diseases (J40-J47),CLRD,North Dakota,283,34.4
3500,Chronic lower respiratory diseases (J40-J47),CLRD,Ohio,6054,47.9
3518,Chronic lower respiratory diseases (J40-J47),CLRD,Oklahoma,2192,57.6
3536,Chronic lower respiratory diseases (J40-J47),CLRD,Oregon,1828,45.6
3554,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,5621,35.6
3572,Chronic lower respiratory diseases (J40-J47),CLRD,Rhode Island,485,38.1
3590,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,1935,44
3608,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,376,40.1
3626,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,2980,48.1
3644,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,7639,40.8
3662,Chronic lower respiratory diseases (J40-J47),CLRD,United States,124583,41
3680,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,591,32.9
3698,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,320,46.5
3716,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,2697,38
3734,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,2662,43.5
3752,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1267,56.3
3770,Chronic lower respiratory diseases (J40-J47),CLRD,Wisconsin,2354,38.5
3788,Chronic lower respiratory diseases (J40-J47),CLRD,Wyoming,345,67.4
3806,Diabetes mellitus (E10-E14),Diabetes,Alabama,1453,29.8
3824,Diabetes mellitus (E10-E14),Diabetes,Alaska,109,25.9
3842,Diabetes mellitus (E10-E14),Diabetes,Arizona,1206,19.6
3860,Diabetes mellitus (E10-E14),Diabetes,Arkansas,839,27.2
3878,Diabetes mellitus (E10-E14),Diabetes,California,7376,22.5
3896,Diabetes mellitus (E10-E14),Diabetes,Colorado,677,16.7
3914,Diabetes mellitus (E10-E14),Diabetes,Connecticut,782,19
3932,Diabetes mellitus (E10-E14),Diabetes,Delaware,191,20.6
3950,Diabetes mellitus (E10-E14),Diabetes,District of Columbia,184,33
3968,Diabetes mellitus (E10-E14),Diabetes,Florida,5172,22.3
3986,Diabetes mellitus (E10-E14),Diabetes,Georgia,1657,21.2
4004,Diabetes mellitus (E10-E14),Diabetes,Hawaii,271,18.4
4022,Diabetes mellitus (E10-E14),Diabetes,Idaho,320,23.1
4040,Diabetes mellitus (E10-E14),Diabetes,Illinois,2795,21.9
,
4058,Diabetes mellitus (E10-E14),Diabetes,Indiana,1682,25.9
4076,Diabetes mellitus (E10-E14),Diabetes,Iowa,804,22
4094,Diabetes mellitus (E10-E14),Diabetes,Kansas,749,24.8
4112,Diabetes mellitus (E10-E14),Diabetes,Kentucky,1141,26.2
4130,Diabetes mellitus (E10-E14),Diabetes,Louisiana,1536,36.3
4148,Diabetes mellitus (E10-E14),Diabetes,Maine,343,21.4
4166,Diabetes mellitus (E10-E14),Diabetes,Maryland,1237,22.5
4184,Diabetes mellitus (E10-E14),Diabetes,Massachusetts,1132,15.5
4202,Diabetes mellitus (E10-E14),Diabetes,Michigan,2830,26.8
4220,Diabetes mellitus (E10-E14),Diabetes,Minnesota,1158,21.4
4238,Diabetes mellitus (E10-E14),Diabetes,Mississippi,707,24.5
4256,Diabetes mellitus (E10-E14),Diabetes,Missouri,1493,23.5
4274,Diabetes mellitus (E10-E14),Diabetes,Montana,249,22.8
4292,Diabetes mellitus (E10-E14),Diabetes,Nebraska,437,22.2
4310,Diabetes mellitus (E10-E14),Diabetes,Nevada,294,13
4328,Diabetes mellitus (E10-E14),Diabetes,New Hampshire,296,21.4
4346,Diabetes mellitus (E10-E14),Diabetes,New Jersey,2454,26.1
4364,Diabetes mellitus (E10-E14),Diabetes,New Mexico,606,30.6
4382,Diabetes mellitus (E10-E14),Diabetes,New York,3848,18.6
4400,Diabetes mellitus (E10-E14),Diabetes,North Carolina,2234,24.9
4418,Diabetes mellitus (E10-E14),Diabetes,North Dakota,208,26.1
4436,Diabetes mellitus (E10-E14),Diabetes,Ohio,3761,29.6
4454,Diabetes mellitus (E10-E14),Diabetes,Oklahoma,1166,30.6
4472,Diabetes mellitus (E10-E14),Diabetes,Oregon,1139,28.2
4490,Diabetes mellitus (E10-E14),Diabetes,Pennsylvania,3466,22.3
4508,Diabetes mellitus (E10-E14),Diabetes,Rhode Island,206,16.2
4526,Diabetes mellitus (E10-E14),Diabetes,South Carolina,1136,25.5
4544,Diabetes mellitus (E10-E14),Diabetes,South Dakota,262,27.6
4562,Diabetes mellitus (E10-E14),Diabetes,Tennessee,1715,27.4
4580,Diabetes mellitus (E10-E14),Diabetes,Texas,5201,26.5
4598,Diabetes mellitus (E10-E14),Diabetes,United States,72449,23.6
4616,Diabetes mellitus (E10-E14),Diabetes,Utah,496,27
4634,Diabetes mellitus (E10-E14),Diabetes,Vermont,175,25
4652,Diabetes mellitus (E10-E14),Diabetes,Virginia,1632,22.1
4670,Diabetes mellitus (E10-E14),Diabetes,Washington,1543,24.7
4688,Diabetes mellitus (E10-E14),Diabetes,West Virginia,743,33
4706,Diabetes mellitus (E10-E14),Diabetes,Wisconsin,1212,19.7
4724,Diabetes mellitus (E10-E14),Diabetes,Wyoming,126,23.9
4742,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Alabama,12583,263
4760,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Alaska,645,170.6
4778,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,10607,176.5
4796,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arkansas,7431,240.5
4814,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,California,64871,198.8
4832,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Colorado,6124,152.7
4850,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Connecticut,7490,174.7
4868,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,1866,206
4886,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,District of Columbia,1566,280.9
4904,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Florida,44305,187.9
4922,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Georgia,16478,222.2
4940,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Hawaii,2244,151.4
4958,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Idaho,2399,171.3
4976,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Illinois,27007,208.5
4994,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Indiana,14375,220.8
5012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Iowa,7172,187.1
5030,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kansas,5849,186.3
5048,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kentucky,10353,241.4
5066,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Louisiana,10026,241.4
5084,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maine,2815,174.3
5102,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maryland,11268,206.6
5121,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Massachusetts,12947,171.7
5139,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan,24255,228.1
5157,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,7525,134.9
5175,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,8097,285.4
5193,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,14749,228.8
5211,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Montana,1869,169.4
5229,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nebraska,3445,168
5247,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nevada,5013,233.7
5265,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Hampshire,2501,181.1
5283,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Jersey,19548,203.9
5301,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Mexico,3411,179.5
5319,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New York,50470,238.2
5337,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,North Carolina,17271,197.6
5355,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,North Dakota,1527,182
5373,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Ohio,27886,218.5
5391,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oklahoma,9798,260.1
5409,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oregon,6620,160.9
5427,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,33744,210.4
5445,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,2718,201.5
5463,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Carolina,9030,206.8
5481,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,1757,180.6
5499,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,14642,238
5518,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Texas,38782,205.2
5536,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,United States,631636,205.5
5552,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Utah,2932,163.7
5570,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Vermont,1244,177.2
5588,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Virginia,14021,195.2
5606,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Washington,10604,168.4
5624,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,West Virginia,5311,240.5
5642,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wisconsin,11451,181.1
5660,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wyoming,994,192.9
5678,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alabama,918,19.5
5696,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,49,14
5714,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,1166,19.6
5732,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arkansas,772,25.1
5750,Influenza and pneumonia (J09-J18),Influenza and pneumonia,California,7338,22.7
5768,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Colorado,614,15.6
5786,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,800,18.2
5804,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,138,15.6
5822,Influenza and pneumonia (J09-J18),Influenza and pneumonia,District of Columbia,76,13.7
5840,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Florida,2454,10.5
5858,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Georgia,1463,20.8
5876,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Hawaii,257,17.2
5894,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Idaho,225,16.2
5912,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Illinois,2668,20.6
5930,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Indiana,1129,17.4
5948,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Iowa,770,19.3
5966,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Kansas,647,20
5984,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Kentucky,927,22.1
6002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Louisiana,833,20.6
6020,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maine,269,16.8
6038,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maryland,1082,20.1
6056,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Massachusetts,1750,22.8
6074,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan,1679,15.9
6092,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,630,11
6110,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,621,22.3
,
6128,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,1285,19.9
6146,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Montana,169,15.2
6164,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nebraska,345,16.3
6182,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nevada,426,20.6
6200,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Hampshire,212,15.4
6218,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Jersey,1315,13.7
6236,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Mexico,353,18.9
6254,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New York,4892,23
6272,Influenza and pneumonia (J09-J18),Influenza and pneumonia,North Carolina,1705,20.1
6290,Influenza and pneumonia (J09-J18),Influenza and pneumonia,North Dakota,138,15.3
6308,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Ohio,1947,15.3
6326,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oklahoma,879,23.6
6344,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oregon,522,12.6
6362,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,2716,16.5
6380,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Rhode Island,268,19.6
6398,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Carolina,724,17.3
6416,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,173,17
6434,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,1535,25.7
6452,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Texas,3342,18.2
6470,Influenza and pneumonia (J09-J18),Influenza and pneumonia,United States,56326,18.4
6488,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Utah,343,19.2
6506,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Vermont,77,10.9
6524,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Virginia,1281,18.4
6542,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,814,12.9
6560,Influenza and pneumonia (J09-J18),Influenza and pneumonia,West Virginia,459,21.1
6578,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wisconsin,1014,15.8
6596,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wyoming,117,23.5
6614,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alabama,1104,23
