10295,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wyoming,245,50.8
878,All Causes,All causes,Utah,12364,788.6
896,All Causes,All causes,Vermont,5127,821.8
914,All Causes,All causes,Virginia,56282,890.4
932,All Causes,All causes,Washington,43941,804.6
950,All Causes,All causes,West Virginia,21114,1011.1
968,All Causes,All causes,Wisconsin,46461,820.1
986,All Causes,All causes,Wyoming,3920,851.8
1004,Alzheimer's disease (G30),Alzheimer's disease,Alabama,895,20.4
1022,Alzheimer's disease (G30),Alzheimer's disease,Alaska,47,21.5
1040,Alzheimer's disease (G30),Alzheimer's disease,Arizona,1045,22
1058,Alzheimer's disease (G30),Alzheimer's disease,Arkansas,430,14.6
1076,Alzheimer's disease (G30),Alzheimer's disease,California,4419,15.8
1094,Alzheimer's disease (G30),Alzheimer's disease,Colorado,712,22.6
1112,Alzheimer's disease (G30),Alzheimer's disease,Connecticut,526,13.1
1130,Alzheimer's disease (G30),Alzheimer's disease,Delaware,110,15.1
1148,Alzheimer's disease (G30),Alzheimer's disease,District of Columbia,75,13.1
1166,Alzheimer's disease (G30),Alzheimer's disease,Florida,3265,15
1184,Alzheimer's disease (G30),Alzheimer's disease,Georgia,1235,21.3
1202,Alzheimer's disease (G30),Alzheimer's disease,Hawaii,118,10
1220,Alzheimer's disease (G30),Alzheimer's disease,Idaho,262,22.6
1238,Alzheimer's disease (G30),Alzheimer's disease,Illinois,2154,17.7
1256,Alzheimer's disease (G30),Alzheimer's disease,Indiana,1209,20.4
1274,Alzheimer's disease (G30),Alzheimer's disease,Iowa,769,19.7
1292,Alzheimer's disease (G30),Alzheimer's disease,Kansas,630,20.2
1310,Alzheimer's disease (G30),Alzheimer's disease,Kentucky,845,22.1
1328,Alzheimer's disease (G30),Alzheimer's disease,Louisiana,811,20.9
1346,Alzheimer's disease (G30),Alzheimer's disease,Maine,466,31.6
1364,Alzheimer's disease (G30),Alzheimer's disease,Maryland,811,18
1382,Alzheimer's disease (G30),Alzheimer's disease,Massachusetts,1433,19.8
1400,Alzheimer's disease (G30),Alzheimer's disease,Michigan,1646,17.5
1418,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,1154,22.2
1436,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,443,16.5
1454,Alzheimer's disease (G30),Alzheimer's disease,Missouri,1096,17.8
1472,Alzheimer's disease (G30),Alzheimer's disease,Montana,219,22.4
1490,Alzheimer's disease (G30),Alzheimer's disease,Nebraska,353,17.4
1508,Alzheimer's disease (G30),Alzheimer's disease,Nevada,195,14.5
1526,Alzheimer's disease (G30),Alzheimer's disease,New Hampshire,273,23.4
1544,Alzheimer's disease (G30),Alzheimer's disease,New Jersey,1267,14.4
1562,Alzheimer's disease (G30),Alzheimer's disease,New Mexico,275,17.7
1580,Alzheimer's disease (G30),Alzheimer's disease,New York,1539,7.8
1598,Alzheimer's disease (G30),Alzheimer's disease,North Carolina,1725,24.3
1616,Alzheimer's disease (G30),Alzheimer's disease,North Dakota,209,24
1634,Alzheimer's disease (G30),Alzheimer's disease,Ohio,2295,19.7
1652,Alzheimer's disease (G30),Alzheimer's disease,Oklahoma,638,17.7
1670,Alzheimer's disease (G30),Alzheimer's disease,Oregon,910,25
1688,Alzheimer's disease (G30),Alzheimer's disease,Pennsylvania,2542,16.5
1706,Alzheimer's disease (G30),Alzheimer's disease,Rhode Island,242,18.4
1724,Alzheimer's disease (G30),Alzheimer's disease,South Carolina,874,25.1
1742,Alzheimer's disease (G30),Alzheimer's disease,South Dakota,179,18.5
1760,Alzheimer's disease (G30),Alzheimer's disease,Tennessee,1024,19.2
1778,Alzheimer's disease (G30),Alzheimer's disease,Texas,3184,20.5
1796,Alzheimer's disease (G30),Alzheimer's disease,United States,49558,18.1
1814,Alzheimer's disease (G30),Alzheimer's disease,Utah,342,23.6
1832,Alzheimer's disease (G30),Alzheimer's disease,Vermont,134,21.3
1850,Alzheimer's disease (G30),Alzheimer's disease,Virginia,1094,18.7
1868,Alzheimer's disease (G30),Alzheimer's disease,Washington,1799,33.4
1886,Alzheimer's disease (G30),Alzheimer's disease,West Virginia,361,17.2
1904,Alzheimer's disease (G30),Alzheimer's disease,Wisconsin,1177,19.9
1922,Alzheimer's disease (G30),Alzheimer's disease,Wyoming,102,23.1
1940,Malignant neoplasms (C00-C97),Cancer,Alabama,9807,215.4
1958,Malignant neoplasms (C00-C97),Cancer,Alaska,704,208.2
1976,Malignant neoplasms (C00-C97),Cancer,Arizona,9073,177.9
1994,Malignant neoplasms (C00-C97),Cancer,Arkansas,6090,210.5
2012,Malignant neoplasms (C00-C97),Cancer,California,53158,182.1
2030,Malignant neoplasms (C00-C97),Cancer,Colorado,5922,170
2048,Malignant neoplasms (C00-C97),Cancer,Connecticut,7065,189.5
2066,Malignant neoplasms (C00-C97),Cancer,Delaware,1609,203.3
2084,Malignant neoplasms (C00-C97),Cancer,District of Columbia,1335,238.3
2102,Malignant neoplasms (C00-C97),Cancer,Florida,39183,191.6
2120,Malignant neoplasms (C00-C97),Cancer,Georgia,13690,206.7
2138,Malignant neoplasms (C00-C97),Cancer,Hawaii,1943,155.7
2156,Malignant neoplasms (C00-C97),Cancer,Idaho,2128,180.6
2174,Malignant neoplasms (C00-C97),Cancer,Illinois,25365,212
2192,Malignant neoplasms (C00-C97),Cancer,Indiana,12842,214.7
2210,Malignant neoplasms (C00-C97),Cancer,Iowa,6448,191.7
2228,Malignant neoplasms (C00-C97),Cancer,Kansas,5223,187
2246,Malignant neoplasms (C00-C97),Cancer,Kentucky,9207,228.7
2264,Malignant neoplasms (C00-C97),Cancer,Louisiana,9400,227.9
2282,Malignant neoplasms (C00-C97),Cancer,Maine,3070,213.6
2300,Malignant neoplasms (C00-C97),Cancer,Maryland,10290,209.7
2318,Malignant neoplasms (C00-C97),Cancer,Massachusetts,14027,207.2
2336,Malignant neoplasms (C00-C97),Cancer,Michigan,19798,204
2354,Malignant neoplasms (C00-C97),Cancer,Minnesota,9215,191.8
2372,Malignant neoplasms (C00-C97),Cancer,Mississippi,6075,223.6
2390,Malignant neoplasms (C00-C97),Cancer,Missouri,12144,205.9
2408,Malignant neoplasms (C00-C97),Cancer,Montana,1867,194
2426,Malignant neoplasms (C00-C97),Cancer,Nebraska,3382,186.2
2444,Malignant neoplasms (C00-C97),Cancer,Nevada,3763,213.6
2462,Malignant neoplasms (C00-C97),Cancer,New Hampshire,2484,206.9
2480,Malignant neoplasms (C00-C97),Cancer,New Jersey,18073,205.9
2498,Malignant neoplasms (C00-C97),Cancer,New Mexico,2906,172.3
2516,Malignant neoplasms (C00-C97),Cancer,New York,37198,192.2
2534,Malignant neoplasms (C00-C97),Cancer,North Carolina,15786,204.2
2552,Malignant neoplasms (C00-C97),Cancer,North Dakota,1346,183.7
2570,Malignant neoplasms (C00-C97),Cancer,Ohio,24988,212
2588,Malignant neoplasms (C00-C97),Cancer,Oklahoma,7402,207.4
2606,Malignant neoplasms (C00-C97),Cancer,Oregon,6951,197.3
2624,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,30161,207
2642,Malignant neoplasms (C00-C97),Cancer,Rhode Island,2433,206.4
2660,Malignant neoplasms (C00-C97),Cancer,South Carolina,8250,212.6
2678,Malignant neoplasms (C00-C97),Cancer,South Dakota,1597,190.5
2696,Malignant neoplasms (C00-C97),Cancer,Tennessee,12339,218.8
2714,Malignant neoplasms (C00-C97),Cancer,Texas,33300,196.3
2732,Malignant neoplasms (C00-C97),Cancer,United States,553091,199.6
2750,Malignant neoplasms (C00-C97),Cancer,Utah,2359,151.2
2768,Malignant neoplasms (C00-C97),Cancer,Vermont,1240,198
2786,Malignant neoplasms (C00-C97),Cancer,Virginia,13528,208.6
2804,Malignant neoplasms (C00-C97),Cancer,Washington,10668,195.8
2822,Malignant neoplasms (C00-C97),Cancer,West Virginia,4753,223.9
2840,Malignant neoplasms (C00-C97),Cancer,Wisconsin,10638,191.7
2858,Malignant neoplasms (C00-C97),Cancer,Wyoming,868,185.5
2876,Chronic lower respiratory diseases (J40-J47),CLRD,Alabama,2057,45.5
2894,Chronic lower respiratory diseases (J40-J47),CLRD,Alaska,132,47.6
2912,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,2508,49.3
2930,Chronic lower respiratory diseases (J40-J47),CLRD,Arkansas,1405,48
2948,Chronic lower respiratory diseases (J40-J47),CLRD,California,12756,44.6
2966,Chronic lower respiratory diseases (J40-J47),CLRD,Colorado,1787,53.9
2984,Chronic lower respiratory diseases (J40-J47),CLRD,Connecticut,1533,40.1
3002,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,341,44
3020,Chronic lower respiratory diseases (J40-J47),CLRD,District of Columbia,175,31.3
3038,Chronic lower respiratory diseases (J40-J47),CLRD,Florida,8645,40.3
3056,Chronic lower respiratory diseases (J40-J47),CLRD,Georgia,3067,48.7
3074,Chronic lower respiratory diseases (J40-J47),CLRD,Hawaii,278,22.4
3092,Chronic lower respiratory diseases (J40-J47),CLRD,Idaho,569,48.8
3110,Chronic lower respiratory diseases (J40-J47),CLRD,Illinois,4768,39.7
3128,Chronic lower respiratory diseases (J40-J47),CLRD,Indiana,3052,51.2
3146,Chronic lower respiratory diseases (J40-J47),CLRD,Iowa,1512,42.9
3164,Chronic lower respiratory diseases (J40-J47),CLRD,Kansas,1411,49.1
3182,Chronic lower respiratory diseases (J40-J47),CLRD,Kentucky,2170,54.8
3200,Chronic lower respiratory diseases (J40-J47),CLRD,Louisiana,1684,41.7
3218,Chronic lower respiratory diseases (J40-J47),CLRD,Maine,768,53
3236,Chronic lower respiratory diseases (J40-J47),CLRD,Maryland,1927,40.9
3254,Chronic lower respiratory diseases (J40-J47),CLRD,Massachusetts,2925,42.1
3272,Chronic lower respiratory diseases (J40-J47),CLRD,Michigan,4352,45.3
3290,Chronic lower respiratory diseases (J40-J47),CLRD,Minnesota,1902,39
3308,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,1257,46.5
3326,Chronic lower respiratory diseases (J40-J47),CLRD,Missouri,2802,46.9
3344,Chronic lower respiratory diseases (J40-J47),CLRD,Montana,517,53.6
3362,Chronic lower respiratory diseases (J40-J47),CLRD,Nebraska,838,45
3380,Chronic lower respiratory diseases (J40-J47),CLRD,Nevada,989,61.3
3398,Chronic lower respiratory diseases (J40-J47),CLRD,New Hampshire,581,49.4
3416,Chronic lower respiratory diseases (J40-J47),CLRD,New Jersey,3007,34.1
3434,Chronic lower respiratory diseases (J40-J47),CLRD,New Mexico,767,46.9
3452,Chronic lower respiratory diseases (J40-J47),CLRD,New York,6784,34.9
3470,Chronic lower respiratory diseases (J40-J47),CLRD,North Carolina,3699,48.9
3488,Chronic lower respiratory diseases (J40-J47),CLRD,North Dakota,295,38.6
3506,Chronic lower respiratory diseases (J40-J47),CLRD,Ohio,5983,50.6
3524,Chronic lower respiratory diseases (J40-J47),CLRD,Oklahoma,1980,55.2
3542,Chronic lower respiratory diseases (J40-J47),CLRD,Oregon,1677,47.5
3560,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,6079,40.3
3578,Chronic lower respiratory diseases (J40-J47),CLRD,Rhode Island,500,40.4
3596,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,1730,45.8
3614,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,383,43.6
3632,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,2887,52.1
3650,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,7286,44.7
3668,Chronic lower respiratory diseases (J40-J47),CLRD,United States,122009,44.2
3686,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,524,34.6
3704,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,312,50.5
3722,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,2820,45.1
3740,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,2644,49.3
3758,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1345,62.9
3776,Chronic lower respiratory diseases (J40-J47),CLRD,Wisconsin,2316,41.1
3794,Chronic lower respiratory diseases (J40-J47),CLRD,Wyoming,283,62.4
3812,Diabetes mellitus (E10-E14),Diabetes,Alabama,1321,29.3
3830,Diabetes mellitus (E10-E14),Diabetes,Alaska,87,27.3
3848,Diabetes mellitus (E10-E14),Diabetes,Arizona,1012,20
3866,Diabetes mellitus (E10-E14),Diabetes,Arkansas,714,24.6
3884,Diabetes mellitus (E10-E14),Diabetes,California,6190,21.3
3902,Diabetes mellitus (E10-E14),Diabetes,Colorado,635,18.5
3920,Diabetes mellitus (E10-E14),Diabetes,Connecticut,683,18.1
3938,Diabetes mellitus (E10-E14),Diabetes,Delaware,193,24.6
3956,Diabetes mellitus (E10-E14),Diabetes,District of Columbia,221,39.3
3974,Diabetes mellitus (E10-E14),Diabetes,Florida,4449,21.6
3992,Diabetes mellitus (E10-E14),Diabetes,Georgia,1461,22.4
4010,Diabetes mellitus (E10-E14),Diabetes,Hawaii,203,16.3
4028,Diabetes mellitus (E10-E14),Diabetes,Idaho,304,25.9
4046,Diabetes mellitus (E10-E14),Diabetes,Illinois,2995,25
4064,Diabetes mellitus (E10-E14),Diabetes,Indiana,1673,28
4082,Diabetes mellitus (E10-E14),Diabetes,Iowa,630,18.1
4100,Diabetes mellitus (E10-E14),Diabetes,Kansas,668,23.5
4118,Diabetes mellitus (E10-E14),Diabetes,Kentucky,1107,27.9
4136,Diabetes mellitus (E10-E14),Diabetes,Louisiana,1694,41.4
4154,Diabetes mellitus (E10-E14),Diabetes,Maine,357,24.8
4172,Diabetes mellitus (E10-E14),Diabetes,Maryland,1515,31.3
4190,Diabetes mellitus (E10-E14),Diabetes,Massachusetts,1361,19.8
4208,Diabetes mellitus (E10-E14),Diabetes,Michigan,2603,27
4226,Diabetes mellitus (E10-E14),Diabetes,Minnesota,1209,24.6
4244,Diabetes mellitus (E10-E14),Diabetes,Mississippi,676,24.9
4262,Diabetes mellitus (E10-E14),Diabetes,Missouri,1458,24.6
4280,Diabetes mellitus (E10-E14),Diabetes,Montana,227,23.6
4298,Diabetes mellitus (E10-E14),Diabetes,Nebraska,411,22.2
4316,Diabetes mellitus (E10-E14),Diabetes,Nevada,276,15.4
4334,Diabetes mellitus (E10-E14),Diabetes,New Hampshire,297,25.1
4352,Diabetes mellitus (E10-E14),Diabetes,New Jersey,2483,28.2
4370,Diabetes mellitus (E10-E14),Diabetes,New Mexico,485,29.1
4388,Diabetes mellitus (E10-E14),Diabetes,New York,3877,20
4406,Diabetes mellitus (E10-E14),Diabetes,North Carolina,2084,27.3
4424,Diabetes mellitus (E10-E14),Diabetes,North Dakota,203,26.6
4442,Diabetes mellitus (E10-E14),Diabetes,Ohio,3691,31.4
4460,Diabetes mellitus (E10-E14),Diabetes,Oklahoma,978,27.5
4478,Diabetes mellitus (E10-E14),Diabetes,Oregon,844,23.8
4496,Diabetes mellitus (E10-E14),Diabetes,Pennsylvania,3794,25.8
4514,Diabetes mellitus (E10-E14),Diabetes,Rhode Island,292,24.1
4532,Diabetes mellitus (E10-E14),Diabetes,South Carolina,1206,31.5
4550,Diabetes mellitus (E10-E14),Diabetes,South Dakota,180,20.7
4568,Diabetes mellitus (E10-E14),Diabetes,Tennessee,1591,28.5
4586,Diabetes mellitus (E10-E14),Diabetes,Texas,5196,31.1
4604,Diabetes mellitus (E10-E14),Diabetes,United States,69301,25.1
4622,Diabetes mellitus (E10-E14),Diabetes,Utah,530,34.8
4640,Diabetes mellitus (E10-E14),Diabetes,Vermont,163,26.1
4658,Diabetes mellitus (E10-E14),Diabetes,Virginia,1564,24.4
4676,Diabetes mellitus (E10-E14),Diabetes,Washington,1331,24.5
4694,Diabetes mellitus (E10-E14),Diabetes,West Virginia,759,35.9
4712,Diabetes mellitus (E10-E14),Diabetes,Wisconsin,1309,23.3
4730,Diabetes mellitus (E10-E14),Diabetes,Wyoming,111,24.1
4748,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Alabama,13406,299.5
4766,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Alaska,607,211.7
4784,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,10584,214
4802,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arkansas,8278,283.8
4820,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,California,68426,239.9
4838,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Colorado,6184,185.3
4856,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Connecticut,8993,232.7
4874,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,1983,262.5
4892,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,District of Columbia,1756,310.6
4910,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Florida,50336,238.6
4928,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Georgia,17406,276
4946,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Hawaii,2390,195
4964,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Idaho,2519,215.2
4982,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Illinois,31844,263.7
5000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Indiana,16210,272.3
5018,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Iowa,8559,236.1
5036,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kansas,6931,234.2
5054,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kentucky,11936,303.6
5072,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Louisiana,11629,288.7
5090,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maine,3400,233.9
5108,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maryland,12348,261.3
5127,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Massachusetts,15314,217.9
5145,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan,27325,285.9
5163,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,8885,177.7
5181,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,9256,341.2
5199,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,17235,286
5217,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Montana,1995,205.7
5235,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nebraska,4197,217.1
5253,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nevada,4089,255.3
5271,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Hampshire,2811,237.3
5289,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Jersey,23724,269.4
5307,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Mexico,3191,196.6
5325,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New York,57474,293.8
5343,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,North Carolina,19723,264.5
5361,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,North Dakota,1679,212.8
5379,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Ohio,32722,279.2
5397,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oklahoma,11297,315
5415,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oregon,7094,198.1
5433,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,40708,271.9
5451,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,3115,249.5
5469,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Carolina,9893,265.8
5487,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,2105,234.5
5505,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,16174,293.6
5524,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Texas,43020,263.5
5542,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,United States,710760,257.6
5558,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Utah,2909,194
5576,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Vermont,1438,229.4
5594,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Virginia,15264,245.5
5612,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Washington,11370,209.7
5630,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,West Virginia,6435,305
5648,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wisconsin,13601,237.3
5666,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wyoming,992,217.4
5684,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alabama,1138,25.7
5702,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,45,16
5720,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,1222,25.2
5738,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arkansas,798,27.2
5756,Influenza and pneumonia (J09-J18),Influenza and pneumonia,California,8324,29.5
5774,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Colorado,607,18.6
5792,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,890,22.5
5810,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,229,31
5828,Influenza and pneumonia (J09-J18),Influenza and pneumonia,District of Columbia,111,19.6
5846,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Florida,3365,16
5864,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Georgia,1792,29.4
5882,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Hawaii,221,18.2
5900,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Idaho,288,24.6
5918,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Illinois,2917,24
5936,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Indiana,1270,21.4
5954,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Iowa,937,24.8
5972,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Kansas,743,24.2
5990,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Kentucky,1157,29.9
6008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Louisiana,972,24.7
6026,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maine,336,22.9
6044,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maryland,1116,24
6062,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Massachusetts,2078,28.9
6080,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan,2052,21.6
6098,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,845,16.4
6116,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,809,29.8
6134,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,1629,26.7
6152,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Montana,202,20.9
6170,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nebraska,433,21.8
6188,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nevada,320,21.5
6206,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Hampshire,194,16.5
6224,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Jersey,2044,23.2
6242,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Mexico,290,18.2
6260,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New York,5201,26.5
6278,Influenza and pneumonia (J09-J18),Influenza and pneumonia,North Carolina,1945,26.8
6296,Influenza and pneumonia (J09-J18),Influenza and pneumonia,North Dakota,166,19.8
6314,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Ohio,2533,21.7
6332,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oklahoma,885,24.6
6350,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oregon,642,17.8
6368,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,3069,20.3
6386,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Rhode Island,342,26.6
6404,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Carolina,699,19.5
6422,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,212,22.7
6440,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,1672,30.9
6458,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Texas,3706,23.1
6476,Influenza and pneumonia (J09-J18),Influenza and pneumonia,United States,65313,23.7
6494,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Utah,388,26.1
6512,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Vermont,119,19
6530,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Virginia,1510,25.1
6548,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,1010,18.7
6566,Influenza and pneumonia (J09-J18),Influenza and pneumonia,West Virginia,456,21.7
6584,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wisconsin,1258,21.5
6602,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wyoming,126,28.3
6620,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alabama,939,21.1
